shipment_id,order_id,vehicle_id,scheduled_delivery,actual_delivery,delivery_cost
3012,2641,45,2023-12-17,2023-12-18,303.8531356153565
3013,1300,65,2023-12-25,2023-12-28,249.38690889271803
3014,4403,91,2023-08-23,2023-08-24,52.6229416863196
3015,528,91,2023-11-22,2023-11-23,485.6589136124852
3016,3161,88,2023-03-22,2023-03-24,227.44377030717553
3017,986,96,2023-11-30,2023-11-29,397.0553782759386
3018,4039,55,2023-05-12,2023-05-13,119.769675295265
3019,3329,46,2023-06-12,2023-06-11,386.07653741175915
3020,3571,40,2023-02-27,2023-03-02,207.61825126330447
3021,4337,77,2023-08-07,2023-08-07,468.32899811928417
3022,66,7,2023-10-17,2023-10-17,181.97158255305143
3023,4132,24,2023-02-01,2023-01-31,204.04126498325803
3024,1571,5,2023-02-13,2023-02-14,292.0475275288968
3025,1272,23,2023-05-24,2023-05-24,71.86382291406025
3026,2301,98,2023-10-05,2023-10-05,159.60172927695328
3027,4917,22,2023-09-03,2023-09-05,211.0028100096854
3028,400,73,2023-11-18,2023-11-21,385.4831932818851
3029,3571,84,2023-12-22,2023-12-21,477.9096327020094
3030,4147,5,2023-05-21,2023-05-20,398.88060107790545
3031,1611,39,2023-10-11,2023-10-10,45.274839333203566
3032,2734,29,2023-08-13,2023-08-13,193.6166981558103
3033,4318,52,2023-07-24,2023-07-26,61.12016800780968
3034,2834,42,2023-05-14,2023-05-15,214.2461462435728
3035,130,45,2023-05-06,2023-05-09,85.57812033089364
3036,3220,6,2023-11-11,2023-11-13,247.43231020374677
3037,2190,96,2023-07-26,2023-07-26,252.9285782326473
3038,394,81,2023-06-20,2023-06-20,203.59298932058823
3039,2449,80,2023-10-21,2023-10-20,62.47190992278893
3040,1255,91,2023-09-29,2023-09-30,210.29633170201825
3041,1258,65,2023-07-06,2023-07-05,93.64912167747644
3042,701,46,2023-06-14,2023-06-14,282.97057390578885
3043,161,87,2023-09-12,2023-09-14,176.69021217993205
3044,2622,71,2023-03-13,2023-03-12,457.95106066592245
3045,3165,24,2023-08-02,2023-08-03,116.59662031957944
3046,4976,48,2023-07-23,2023-07-25,324.2603889173214
3047,2188,37,2023-07-22,2023-07-21,228.4474046899195
3048,4994,100,2023-01-12,2023-01-14,416.76664179759473
3049,674,86,2023-10-16,2023-10-19,469.69762019088046
3050,4974,65,2023-02-03,2023-02-05,246.80449764114397
3051,3034,9,2023-03-20,2023-03-23,342.0172285073717
3052,2272,39,2023-02-19,2023-02-20,305.96750626391724
3053,1354,44,2023-04-16,2023-04-15,220.42757801450716
3054,2258,80,2023-10-05,2023-10-05,264.8066013460932
3055,2004,67,2023-11-26,2023-11-27,334.8521582743422
3056,3899,35,2023-08-14,2023-08-16,222.84280353596378
3057,3107,100,2023-06-13,2023-06-16,449.96631993340844
3058,3944,3,2023-07-05,2023-07-06,158.4662657632623
3059,2158,84,2023-12-29,2023-12-29,322.9370500841643
3060,2507,29,2023-08-10,2023-08-13,240.6678037498066
3061,4036,14,2023-06-22,2023-06-24,402.3445141777536
3062,1432,19,2023-01-02,2023-01-05,140.15942898514902
3063,441,63,2023-07-27,2023-07-27,156.24450105364008
3064,923,45,2023-04-18,2023-04-19,300.9337559883915
3065,3823,16,2023-01-27,2023-01-26,63.79701882827261
3066,2729,83,2023-05-10,2023-05-12,232.87853815269503
3067,1874,99,2023-05-28,2023-05-31,480.8612159549222
3068,1970,85,2023-02-06,2023-02-07,350.1748511412308
3069,3963,18,2023-03-30,2023-03-31,471.86629667124436
3070,3837,65,2023-06-22,2023-06-24,134.73556191394158
3071,1829,44,2023-05-19,2023-05-21,161.42009859281055
3072,3224,69,2023-06-18,2023-06-19,239.1205704574165
3073,2573,20,2023-05-02,2023-05-02,272.8392713494009
3074,3055,45,2023-10-10,2023-10-09,418.6550262560771
3075,4769,45,2023-09-06,2023-09-09,157.69181794005286
3076,3997,47,2023-09-14,2023-09-13,330.2743440889138
3077,3297,6,2023-03-21,2023-03-24,388.97208977826557
3078,2151,81,2023-11-24,2023-11-23,390.5803782103523
3079,3364,22,2023-05-03,2023-05-03,373.4151289662003
3080,2474,57,2023-01-01,2023-01-02,18.93901689243961
3081,834,33,2023-07-25,2023-07-28,498.57473729657875
3082,3643,82,2023-02-19,2023-02-20,367.47132412899686
3083,4037,86,2023-10-30,2023-11-01,362.9784892245022
3084,2012,38,2023-03-05,2023-03-08,181.1567419743968
3085,2617,74,2023-06-24,2023-06-23,263.9187559433674
3086,1776,64,2023-05-26,2023-05-27,359.80348576326503
3087,3297,5,2023-03-04,2023-03-06,22.445159953624838
3088,4985,50,2023-02-21,2023-02-20,48.13821029258884
3089,2851,79,2023-12-14,2023-12-13,332.93620932644666
3090,323,98,2023-02-23,2023-02-25,377.3552866822502
3091,3140,59,2023-10-21,2023-10-22,291.56578299691785
3092,4005,70,2023-08-10,2023-08-13,97.26800913094004
3093,4334,41,2023-06-10,2023-06-09,204.95554963420358
3094,1279,15,2023-07-06,2023-07-09,407.1069231814951
3095,1937,86,2023-10-09,2023-10-12,217.86805144051544
3096,3292,87,2023-05-08,2023-05-09,499.12503910803406
3097,3510,63,2023-05-03,2023-05-04,440.8038206410803
3098,2917,91,2023-09-27,2023-09-30,209.68442225667064
3099,4007,8,2023-08-21,2023-08-21,75.09131358302717
3100,4411,28,2023-05-19,2023-05-18,483.8489411374873
3101,1889,45,2023-02-24,2023-02-24,309.9249611316447
3102,610,35,2023-04-08,2023-04-07,305.76449959998433
3103,2539,22,2023-09-10,2023-09-11,488.0345305137216
3104,1858,56,2023-07-27,2023-07-27,163.68763510207972
3105,4652,53,2023-08-15,2023-08-14,475.8400855236277
3106,2196,67,2023-01-12,2023-01-12,354.76090175021824
3107,91,86,2023-01-27,2023-01-29,340.03676200843705
3108,1871,47,2023-11-18,2023-11-20,423.30564229735086
3109,4594,20,2023-07-19,2023-07-18,261.69641923391873
3110,2808,24,2023-12-09,2023-12-11,126.26944668214102
3111,3858,76,2023-05-16,2023-05-15,79.33032471175802
3112,4150,98,2023-09-25,2023-09-27,220.29047288073164
3113,4779,14,2023-02-15,2023-02-15,339.3873802045513
3114,1607,22,2023-02-08,2023-02-09,317.04526373938216
3115,1364,42,2023-03-23,2023-03-25,50.478101986674346
3116,887,75,2023-09-08,2023-09-11,288.1282947581565
3117,1203,43,2023-11-13,2023-11-14,203.214074586372
3118,2609,58,2023-05-16,2023-05-17,194.99577148414878
3119,3050,90,2023-04-20,2023-04-20,193.64449483421438
3120,2598,36,2023-05-27,2023-05-26,63.593963646726564
3121,800,99,2023-12-19,2023-12-22,336.2090317644241
3122,2807,11,2023-04-20,2023-04-22,461.46953084000404
3123,1537,66,2023-01-10,2023-01-11,80.74839590780402
3124,1689,71,2023-11-28,2023-12-01,59.13097149214291
3125,4859,28,2023-08-16,2023-08-18,261.3656111616271
3126,817,69,2023-05-24,2023-05-26,470.15881642202197
3127,2132,49,2023-12-10,2023-12-10,91.24812501424272
3128,611,34,2023-12-05,2023-12-08,129.4767532287528
3129,1991,42,2023-05-17,2023-05-16,450.70609322002906
3130,912,24,2023-08-15,2023-08-15,275.4343031455489
3131,3189,2,2023-04-11,2023-04-10,258.99752315897365
3132,3235,38,2023-08-28,2023-08-30,32.642839840308824
3133,4695,2,2023-08-04,2023-08-06,223.39039111971564
3134,4453,31,2023-08-27,2023-08-29,80.74679570515957
3135,4946,48,2023-01-02,2023-01-04,216.32318623781788
3136,3955,89,2023-02-03,2023-02-05,100.91547146175763
3137,769,64,2023-03-17,2023-03-16,148.15007543075137
3138,4289,67,2023-07-22,2023-07-25,34.169612242412796
3139,2456,14,2023-09-14,2023-09-16,408.8219806656867
3140,1822,6,2023-04-26,2023-04-26,199.6900923105017
3141,2437,84,2023-06-18,2023-06-20,135.7842771800723
3142,3518,60,2023-06-02,2023-06-01,298.52294273904295
3143,683,52,2023-01-19,2023-01-20,361.7827809903145
3144,1890,78,2023-12-16,2023-12-15,199.5828028356093
3145,2050,73,2023-01-17,2023-01-20,362.46588586070396
3146,3986,83,2023-01-08,2023-01-08,156.20022165803096
3147,2755,85,2023-02-28,2023-03-03,230.80799873554523
3148,435,16,2023-10-10,2023-10-09,371.3225399185301
3149,3062,72,2023-10-21,2023-10-20,102.03582215742736
3150,4464,19,2023-10-24,2023-10-26,237.6279681749455
3151,89,60,2023-05-22,2023-05-22,67.75419116583096
3152,2721,32,2023-02-04,2023-02-07,131.99442708814138
3153,3261,94,2023-03-12,2023-03-13,476.77427190704213
3154,3290,1,2023-03-13,2023-03-13,65.409983973856
3155,4681,95,2023-01-13,2023-01-16,356.84111051203
3156,3732,47,2023-05-22,2023-05-25,15.127622256924425
3157,4944,30,2023-04-12,2023-04-13,277.1658265075631
3158,4125,39,2023-04-09,2023-04-12,323.00138876225515
3159,35,53,2023-07-05,2023-07-07,127.26341287673154
3160,2673,11,2023-09-03,2023-09-04,175.65524779226908
3161,2079,49,2023-10-21,2023-10-21,388.0292811857995
3162,2828,16,2023-01-14,2023-01-14,369.8582731182043
3163,2493,7,2023-02-15,2023-02-15,456.33224581263295
3164,2004,25,2023-02-14,2023-02-17,171.90533518899403
3165,4205,82,2023-10-26,2023-10-28,287.46807145560103
3166,98,29,2023-06-23,2023-06-26,232.35993779438337
3167,4037,64,2023-02-11,2023-02-13,352.6368434216424
3168,1575,5,2023-06-26,2023-06-28,255.15534252994962
3169,467,74,2023-06-05,2023-06-04,73.48904165840226
3170,3130,1,2023-06-18,2023-06-17,481.95641161619574
3171,2076,70,2023-04-29,2023-05-02,299.3923577455616
3172,1711,31,2023-08-18,2023-08-20,283.7216279420639
3173,945,97,2023-10-13,2023-10-15,384.3423727008468
3174,3308,59,2023-08-26,2023-08-28,430.2772376665033
3175,77,50,2023-05-24,2023-05-24,161.9803634215349
3176,4810,92,2023-08-21,2023-08-21,422.95168674896775
3177,3871,98,2023-05-02,2023-05-01,121.54684052348999
3178,1451,34,2023-10-25,2023-10-27,376.7242587810116
3179,3697,43,2023-09-13,2023-09-14,497.3269827325474
3180,2788,15,2023-01-01,2023-01-02,275.99412201079735
3181,4370,6,2023-10-28,2023-10-29,353.44566321291387
3182,3595,93,2023-04-22,2023-04-21,275.28663579700526
3183,2822,50,2023-01-11,2023-01-12,424.11150158837387
3184,1329,62,2023-01-27,2023-01-29,301.23223067768464
3185,4782,47,2023-10-24,2023-10-25,403.34567579542335
3186,3388,16,2023-02-23,2023-02-22,35.10024403942546
3187,4720,61,2023-07-20,2023-07-21,441.74528777816704
3188,2966,38,2023-12-11,2023-12-12,214.98051417839557
3189,3780,20,2023-09-20,2023-09-23,397.2219410791935
3190,1243,22,2023-07-18,2023-07-21,112.94327426747385
3191,4153,44,2023-05-18,2023-05-17,381.52376763207155
3192,4752,2,2023-11-08,2023-11-11,136.33235245013788
3193,3115,68,2023-06-28,2023-06-30,15.589814133919585
3194,3555,49,2023-10-30,2023-11-02,99.17819441752712
3195,3341,9,2023-04-22,2023-04-25,74.78622262499569
3196,3357,71,2023-09-01,2023-08-31,316.149909243655
3197,3628,57,2023-08-22,2023-08-24,302.1102611239758
3198,3838,6,2023-12-01,2023-12-01,289.0565058354318
3199,3329,19,2023-07-12,2023-07-12,253.5311779345093
3200,4828,24,2023-08-16,2023-08-15,338.33917666084346
3201,700,8,2023-08-13,2023-08-13,494.29443482472965
3202,1010,17,2023-10-11,2023-10-14,215.5270615553239
3203,1536,85,2023-01-17,2023-01-19,274.42320655099695
3204,1376,37,2023-04-14,2023-04-14,123.59585780181179
3205,1982,7,2023-03-15,2023-03-15,312.2234716176945
3206,1883,33,2023-05-24,2023-05-26,21.053256734267343
3207,3287,91,2023-01-15,2023-01-17,287.33940469180214
3208,2119,91,2023-04-27,2023-04-26,205.425057708221
3209,2817,84,2023-03-08,2023-03-08,177.10152621899954
3210,4405,51,2023-06-15,2023-06-15,303.4049860366067
3211,741,18,2023-09-16,2023-09-17,128.7956493077662
3212,398,5,2023-07-15,2023-07-16,134.36611868605485
3213,4553,44,2023-05-28,2023-05-31,244.64946659011738
3214,2791,32,2023-02-24,2023-02-23,481.30482028083554
3215,4263,2,2023-05-12,2023-05-12,187.433899503432
3216,2548,19,2023-09-29,2023-09-28,168.75190393116193
3217,3638,53,2023-06-04,2023-06-04,188.9301260052655
3218,245,62,2023-10-13,2023-10-15,279.817797614013
3219,3659,70,2023-07-23,2023-07-22,342.5804222256606
3220,345,30,2023-10-30,2023-10-30,92.70406186542071
3221,2041,10,2023-09-04,2023-09-03,451.9625610908376
3222,763,80,2023-06-16,2023-06-19,206.6290366097126
3223,3398,27,2023-10-31,2023-11-03,334.29823774503234
3224,4424,61,2023-10-17,2023-10-20,390.6007506488093
3225,1307,67,2023-09-12,2023-09-12,414.919518089404
3226,625,33,2023-03-22,2023-03-23,288.0181343668968
3227,3349,23,2023-10-23,2023-10-22,242.20583273991642
3228,4731,51,2023-06-08,2023-06-09,66.2790787911716
3229,69,31,2023-04-10,2023-04-10,275.53197020878537
3230,4150,1,2023-08-30,2023-08-29,19.499207353956123
3231,644,90,2023-01-22,2023-01-22,268.26481326637736
3232,2558,44,2023-12-17,2023-12-16,83.53086643001724
3233,174,19,2023-12-15,2023-12-15,368.00503860876756
3234,30,11,2023-09-08,2023-09-09,155.8031485946571
3235,2225,9,2023-07-23,2023-07-24,269.61537356795156
3236,1127,85,2023-12-23,2023-12-22,37.22128186775316
3237,2205,52,2023-08-01,2023-08-01,438.478613336154
3238,2618,84,2023-01-10,2023-01-09,184.2007421988805
3239,3324,88,2023-12-15,2023-12-18,229.1850774280917
3240,2260,22,2023-01-27,2023-01-27,435.18336872340876
3241,3263,8,2023-09-04,2023-09-07,455.18834632509237
3242,2799,38,2023-10-05,2023-10-05,108.81496248069733
3243,4693,48,2023-09-17,2023-09-19,79.46177856640934
3244,1949,89,2023-10-12,2023-10-12,204.96925333220707
3245,86,55,2023-01-26,2023-01-25,433.5700233072914
3246,2750,58,2023-11-01,2023-11-01,122.268797427008
3247,3288,63,2023-02-08,2023-02-09,373.3480418860412
3248,4355,44,2023-09-14,2023-09-13,314.27079156630657
3249,3771,1,2023-02-18,2023-02-19,31.699557408390685
3250,876,73,2023-08-10,2023-08-12,308.5591587483593
3251,3960,86,2023-03-09,2023-03-08,312.5383318459393
3252,2871,10,2023-10-20,2023-10-20,32.647882985975215
3253,4607,20,2023-10-09,2023-10-10,71.90065098371146
3254,1859,91,2023-03-18,2023-03-21,230.48200616591288
3255,31,35,2023-10-22,2023-10-22,379.4359141852143
3256,4797,44,2023-09-16,2023-09-16,300.76100249328226
3257,845,44,2023-10-02,2023-10-03,458.09793962634967
3258,1024,10,2023-08-08,2023-08-08,403.01541899245547
3259,3635,11,2023-05-25,2023-05-28,90.78810406522317
3260,159,60,2023-06-21,2023-06-23,158.32492553469285
3261,907,40,2023-04-04,2023-04-05,285.0313233378851
3262,3832,31,2023-10-26,2023-10-28,87.64114759031403
3263,1068,45,2023-11-04,2023-11-03,263.39442009911915
3264,4469,31,2023-12-21,2023-12-20,97.13044522096058
3265,4712,61,2023-08-19,2023-08-19,382.2652226892269
3266,3558,91,2023-08-25,2023-08-27,94.20703055050643
3267,2113,39,2023-04-08,2023-04-09,106.80095470350712
3268,2807,39,2023-11-15,2023-11-17,264.2570952530921
3269,1350,78,2023-07-12,2023-07-13,243.51093414467306
3270,2766,52,2023-12-31,2024-01-01,119.17222669884778
3271,4248,87,2023-11-28,2023-11-27,419.109736507974
3272,4681,7,2023-04-26,2023-04-27,464.7669343026806
3273,154,83,2023-06-01,2023-06-01,153.57563011900444
3274,4762,54,2023-01-26,2023-01-25,363.2875436128769
3275,4650,37,2023-01-05,2023-01-08,42.249604279440625
3276,2903,62,2023-04-27,2023-04-29,213.44783375000912
3277,2360,22,2023-07-27,2023-07-29,350.3161848471379
3278,1134,17,2023-07-07,2023-07-08,301.0106878381741
3279,271,29,2023-07-31,2023-08-03,123.15515284236636
3280,4878,98,2023-02-13,2023-02-14,462.2467586904038
3281,481,13,2023-12-14,2023-12-15,82.67115606898724
3282,1981,14,2023-12-30,2023-12-29,378.5496423800011
3283,1511,24,2023-07-22,2023-07-23,456.60690719081794
3284,2119,63,2023-06-18,2023-06-20,290.0731631750809
3285,105,2,2023-11-21,2023-11-20,265.634644927745
3286,1032,79,2023-04-25,2023-04-25,489.6567993736265
3287,4322,95,2023-05-20,2023-05-22,402.5524035098081
3288,1341,21,2023-10-22,2023-10-25,322.31201536025833
3289,2647,79,2023-08-02,2023-08-04,456.68095834429846
3290,3943,62,2023-02-12,2023-02-13,132.10619302758457
3291,4876,3,2023-03-28,2023-03-28,221.3253418868968
3292,1340,95,2023-06-04,2023-06-06,367.0110945544577
3293,1936,52,2023-06-16,2023-06-15,30.92597076784388
3294,1662,19,2023-11-06,2023-11-09,17.790622871951616
3295,311,91,2023-11-22,2023-11-21,221.83873904720585
3296,3714,53,2023-02-04,2023-02-05,157.54195072776076
3297,3700,65,2023-09-08,2023-09-08,422.5969971820516
3298,2662,41,2023-05-14,2023-05-13,360.0553064892269
3299,2328,23,2023-11-25,2023-11-25,71.2210616936583
3300,4037,77,2023-03-15,2023-03-14,370.00660577494864
3301,3629,47,2023-05-18,2023-05-21,120.070585196962
3302,1610,40,2023-04-29,2023-05-02,206.12030206521018
3303,158,36,2023-06-13,2023-06-13,372.27744609980056
3304,4833,24,2023-12-19,2023-12-20,95.51356465785379
3305,3841,72,2023-12-22,2023-12-22,173.8432047796999
3306,1624,32,2023-09-19,2023-09-18,447.0489677670924
3307,2018,3,2023-09-04,2023-09-04,145.84475760750163
3308,2037,81,2023-12-14,2023-12-14,34.732075919109334
3309,1885,55,2023-06-08,2023-06-07,424.1155827609416
3310,1250,38,2023-09-01,2023-09-02,20.603012222313183
3311,4670,69,2023-07-11,2023-07-11,360.1438924020274
3312,3758,21,2023-01-29,2023-01-29,122.77423471176596
3313,368,42,2023-02-07,2023-02-09,33.61689978466639
3314,2037,17,2023-06-17,2023-06-16,411.23825038884047
3315,3994,91,2023-02-15,2023-02-16,474.1328533342661
3316,2657,69,2023-09-13,2023-09-12,403.94619008900014
3317,2186,82,2023-12-24,2023-12-23,143.95758974867968
3318,1248,83,2023-12-18,2023-12-19,473.6886258202463
3319,3222,40,2023-02-06,2023-02-05,300.9283205428601
3320,1281,48,2023-07-10,2023-07-09,74.48199322196488
3321,1906,66,2023-01-19,2023-01-21,387.64043549647573
3322,618,76,2023-02-16,2023-02-16,412.9248140666957
3323,2829,3,2023-06-28,2023-06-28,367.32073550973763
3324,2541,79,2023-05-11,2023-05-10,312.0704932462111
3325,3854,15,2023-06-20,2023-06-22,430.57753913596815
3326,2573,46,2023-09-12,2023-09-11,448.1268717839714
3327,3214,56,2023-04-29,2023-04-29,479.8082904690223
3328,1077,36,2023-07-29,2023-07-29,18.550220664954317
3329,3528,16,2023-07-30,2023-07-30,424.2341809534753
3330,610,86,2023-12-09,2023-12-12,331.9952324680619
3331,3544,31,2023-06-11,2023-06-11,14.536486255082384
3332,7,59,2023-08-12,2023-08-11,163.20381693804575
3333,2369,20,2023-01-29,2023-01-30,307.4855673727746
3334,3158,65,2023-07-03,2023-07-05,301.86675040604445
3335,3774,10,2023-06-06,2023-06-06,346.0609233061092
3336,3461,4,2023-09-16,2023-09-15,375.12982588318226
3337,4857,5,2023-02-25,2023-02-24,48.537151434017105
3338,2331,98,2023-08-02,2023-08-01,426.29377174770104
3339,1774,77,2023-03-18,2023-03-20,417.2184269993579
3340,4297,65,2023-10-13,2023-10-12,273.5940244124043
3341,1697,5,2023-05-24,2023-05-26,331.6573770056984
3342,3162,32,2023-10-12,2023-10-15,65.80201975807225
3343,4164,61,2023-12-29,2024-01-01,369.59096001561005
3344,726,68,2023-12-17,2023-12-18,466.97228883227257
3345,4882,6,2023-06-29,2023-06-28,333.8107976294599
3346,3128,43,2023-07-24,2023-07-27,272.7883844952663
3347,1314,49,2023-09-03,2023-09-03,266.7626488715013
3348,99,62,2023-03-21,2023-03-23,86.7305668728037
3349,15,93,2023-11-23,2023-11-26,65.00732526095572
3350,2379,58,2023-03-21,2023-03-21,234.46968274773195
3351,2882,54,2023-05-25,2023-05-24,238.39390846136854
3352,1830,94,2023-12-31,2023-12-30,480.11939213722167
3353,1819,7,2023-07-24,2023-07-27,227.28785489966714
3354,4264,98,2023-11-03,2023-11-06,318.1173287662592
3355,4667,48,2023-02-22,2023-02-23,179.8729299657182
3356,2327,78,2023-10-08,2023-10-08,211.7114926584869
3357,651,34,2023-07-18,2023-07-20,139.08338141818595
3358,290,56,2023-07-14,2023-07-17,262.40005883855144
3359,3424,58,2023-07-10,2023-07-09,435.5146841330938
3360,2766,98,2023-09-09,2023-09-08,51.16053036036655
3361,2494,46,2023-08-09,2023-08-08,182.03620119191177
3362,4978,47,2023-07-25,2023-07-25,498.4871087133765
3363,2040,97,2023-02-15,2023-02-18,33.9191182620187
3364,3596,27,2023-10-29,2023-10-29,17.966178675606784
3365,266,18,2023-06-28,2023-07-01,419.0982869345633
3366,2836,55,2023-06-19,2023-06-19,127.7109475252023
3367,3848,91,2023-09-02,2023-09-04,399.35492574093905
3368,151,87,2023-04-13,2023-04-12,195.47878699461546
3369,4565,62,2023-02-25,2023-02-28,393.5547233286146
3370,3406,14,2023-07-10,2023-07-11,278.277900184977
3371,1260,2,2023-02-22,2023-02-22,138.6843802462914
3372,472,18,2023-07-11,2023-07-12,175.13747310200665
3373,195,85,2023-01-30,2023-01-31,154.93582523635362
3374,257,65,2023-01-19,2023-01-22,297.2130898387529
3375,4511,27,2023-10-18,2023-10-20,206.71617961852044
3376,3754,31,2023-09-24,2023-09-27,244.37208128125414
3377,2539,49,2023-02-19,2023-02-21,115.13200615691316
3378,1657,99,2023-05-25,2023-05-25,267.8144369101666
3379,487,4,2023-01-16,2023-01-19,48.939261157917585
3380,1831,41,2023-03-22,2023-03-25,160.53456621651384
3381,1852,3,2023-09-09,2023-09-10,62.11473118114933
3382,4655,73,2023-11-26,2023-11-28,163.90503388107652
3383,2224,53,2023-07-18,2023-07-18,260.87247895752375
3384,4068,89,2023-04-10,2023-04-11,58.89028560903506
3385,4962,49,2023-03-22,2023-03-22,175.04364003277877
3386,3706,100,2023-06-17,2023-06-19,37.286529183738004
3387,1360,17,2023-05-08,2023-05-07,73.5232457517298
3388,2351,5,2023-07-10,2023-07-12,374.34345311945606
3389,3700,14,2023-04-05,2023-04-06,48.61812854598929
3390,3023,67,2023-10-16,2023-10-15,414.77222523520373
3391,838,67,2023-11-19,2023-11-19,388.37937379187406
3392,4153,2,2023-06-22,2023-06-21,212.2806935552358
3393,3534,6,2023-12-30,2024-01-02,402.5086700635526
3394,1473,28,2023-10-24,2023-10-24,249.02034914739545
3395,4533,38,2023-05-22,2023-05-24,321.0939507258204
3396,276,75,2023-10-13,2023-10-15,401.8321142711748
3397,3411,11,2023-06-17,2023-06-17,242.081317168064
3398,2646,71,2023-05-25,2023-05-26,158.43617756734383
3399,122,19,2023-03-23,2023-03-24,350.0990572728774
3400,1223,33,2023-10-02,2023-10-05,419.83215095485946
3401,1568,93,2023-02-06,2023-02-06,435.47010769046716
3402,1923,60,2023-02-09,2023-02-10,189.82572444051996
3403,1855,10,2023-02-26,2023-03-01,25.467423578877412
3404,1250,49,2023-12-14,2023-12-16,319.3362402745232
3405,998,34,2023-03-04,2023-03-07,383.4943992032321
3406,4701,53,2023-01-04,2023-01-06,51.782188132469074
3407,2161,59,2023-02-17,2023-02-20,288.25184470655853
3408,1017,14,2023-10-25,2023-10-28,71.34535386772802
3409,2584,49,2023-12-03,2023-12-06,80.07714379810928
3410,2489,93,2023-09-06,2023-09-08,284.497464527068
3411,1732,38,2023-02-02,2023-02-01,118.01778061910328
3412,644,36,2023-02-17,2023-02-17,380.25306414203834
3413,4225,14,2023-02-26,2023-03-01,320.40916391274817
3414,2557,2,2023-06-25,2023-06-24,351.72971356583366
3415,1897,21,2023-06-11,2023-06-10,228.01779611556526
3416,4811,86,2023-01-02,2023-01-03,162.79137470359808
3417,316,65,2023-07-04,2023-07-06,10.668146763273066
3418,2252,7,2023-07-17,2023-07-19,59.042872972763824
3419,4124,59,2023-09-27,2023-09-27,43.91239278519645
3420,1622,14,2023-05-15,2023-05-16,383.83445759198224
3421,3193,35,2023-06-11,2023-06-13,71.32020438998418
3422,1250,59,2023-06-17,2023-06-19,303.8253189750661
3423,448,59,2023-05-18,2023-05-17,119.01721555925405
3424,3685,34,2023-05-13,2023-05-16,317.41993251819895
3425,4303,58,2023-01-02,2023-01-05,471.85841048165065
3426,2023,78,2023-02-24,2023-02-24,202.6603629173267
3427,2367,12,2023-04-06,2023-04-08,482.10117583889627
3428,581,1,2023-07-17,2023-07-16,119.83220921633051
3429,3495,98,2023-08-19,2023-08-20,124.53397341630271
3430,536,90,2023-11-27,2023-11-30,32.281907278035874
3431,4006,51,2023-05-04,2023-05-03,345.8680984369873
3432,297,11,2023-01-14,2023-01-17,305.254743985554
3433,2723,38,2023-07-28,2023-07-27,91.21437093495122
3434,1851,51,2023-01-20,2023-01-22,466.2002715574503
3435,175,8,2023-05-24,2023-05-26,152.39060912866725
3436,4269,52,2023-08-26,2023-08-29,157.15367421238753
3437,4600,49,2023-11-22,2023-11-25,409.991202609423
3438,4841,35,2023-09-18,2023-09-19,263.214601233414
3439,3829,2,2023-11-29,2023-11-29,208.590880006407
3440,873,4,2023-01-28,2023-01-30,400.986871045696
3441,33,97,2023-02-06,2023-02-08,248.28042794276212
3442,1818,84,2023-09-04,2023-09-05,291.31978537628083
3443,2540,77,2023-04-12,2023-04-12,409.77791089723183
3444,303,57,2023-09-28,2023-09-27,64.21755564565134
3445,606,57,2023-02-24,2023-02-27,354.70730090033953
3446,3467,7,2023-01-19,2023-01-20,311.88282580358356
3447,1395,12,2023-05-18,2023-05-19,153.92508180591602
3448,2922,43,2023-10-31,2023-11-02,229.39206605303931
3449,1864,30,2023-04-30,2023-05-03,158.48865579932948
3450,4626,94,2023-07-28,2023-07-29,193.27254653468998
3451,1326,30,2023-10-18,2023-10-17,245.2220118069344
3452,218,28,2023-04-30,2023-05-01,129.463518070929
3453,11,97,2023-01-29,2023-01-30,312.4225164236022
3454,4798,75,2023-04-03,2023-04-05,316.98878882875323
3455,2851,28,2023-07-17,2023-07-16,479.04998319188206
3456,3913,83,2023-08-22,2023-08-22,60.84517290652025
3457,3723,28,2023-10-18,2023-10-19,384.04089673988693
3458,1268,35,2023-09-17,2023-09-19,361.6518996965845
3459,1248,26,2023-10-14,2023-10-15,424.44078130845384
3460,3082,43,2023-12-05,2023-12-05,419.4408570576438
3461,1257,62,2023-12-04,2023-12-06,281.1699785447505
3462,758,34,2023-12-26,2023-12-25,495.6061491626527
3463,1978,36,2023-10-23,2023-10-23,397.60513716146573
3464,3946,78,2023-07-19,2023-07-21,469.2405380782134
3465,3527,1,2023-07-07,2023-07-08,284.01537510850363
3466,830,62,2023-04-28,2023-04-29,236.62869243090762
3467,1027,16,2023-03-04,2023-03-06,76.76126931690109
3468,201,51,2023-12-24,2023-12-27,283.07319149415355
3469,1540,48,2023-05-15,2023-05-17,158.10723182794163
3470,1710,76,2023-10-01,2023-10-04,229.4516057344675
3471,833,38,2023-12-06,2023-12-07,186.70341818138087
3472,41,30,2023-11-03,2023-11-03,132.76333350011612
3473,1084,61,2023-12-23,2023-12-22,364.906314202347
3474,3237,51,2023-10-26,2023-10-26,187.43677256893787
3475,1034,78,2023-11-29,2023-11-28,171.34086788958496
3476,1423,50,2023-01-28,2023-01-27,33.47612020922075
3477,658,15,2023-12-08,2023-12-07,50.75045377618345
3478,2677,55,2023-02-07,2023-02-09,44.502464790516356
3479,4796,59,2023-04-09,2023-04-12,136.3822836131814
3480,2068,99,2023-11-16,2023-11-19,50.13132935959381
